case_id,activity,lifecycle,resource,ts
175615,O_SELECTED,COMPLETE,11179,2011-10-11 15:05:35.032000+03:00
175615,O_CREATED,COMPLETE,11179,2011-10-11 15:05:36.012000+03:00
175615,O_SENT,COMPLETE,11179,2011-10-11 15:05:36.093000+03:00
175615,W_Nabellen offertes,SCHEDULE,11179,2011-10-11 15:05:36.191000+03:00
175615,W_Completeren aanvraag,COMPLETE,11179,2011-10-11 15:05:38.117000+03:00
175615,W_Nabellen offertes,START,11119,2011-10-18 18:51:42.392000+03:00
175615,W_Nabellen offertes,COMPLETE,11119,2011-10-18 18:52:42.738000+03:00
175615,W_Nabellen offertes,START,10914,2011-10-20 19:35:20.015000+03:00
175615,W_Nabellen offertes,COMPLETE,10914,2011-10-20 19:39:16.176000+03:00
175615,W_Nabellen offertes,START,10913,2011-11-09 20:01:28.163000+02:00
175615,A_CANCELLED,COMPLETE,10913,2011-11-09 20:06:44.781000+02:00
175615,O_CANCELLED,COMPLETE,10913,2011-11-09 20:06:44.782000+02:00
175615,W_Nabellen offertes,COMPLETE,10913,2011-11-09 20:06:47.162000+02:00
175624,A_SUBMITTED,COMPLETE,112,2011-10-08 19:33:15.616000+03:00
175624,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-08 19:33:15.753000+03:00
175624,A_PREACCEPTED,COMPLETE,112,2011-10-08 19:33:53.291000+03:00
175624,W_Completeren aanvraag,SCHEDULE,112,2011-10-08 19:33:53.746000+03:00
175624,W_Completeren aanvraag,START,11189,2011-10-10 10:23:46.854000+03:00
175624,A_ACCEPTED,COMPLETE,11189,2011-10-10 10:33:20.375000+03:00
175624,O_SELECTED,COMPLETE,11189,2011-10-10 10:34:43.330000+03:00
175624,A_FINALIZED,COMPLETE,11189,2011-10-10 10:34:43.330000+03:00
175624,O_CREATED,COMPLETE,11189,2011-10-10 10:34:44.797000+03:00
175624,O_SENT,COMPLETE,11189,2011-10-10 10:34:44.824000+03:00
175624,W_Nabellen offertes,SCHEDULE,11189,2011-10-10 10:34:44.988000+03:00
175624,W_Completeren aanvraag,COMPLETE,11189,2011-10-10 10:34:46.640000+03:00
175624,W_Nabellen offertes,START,11189,2011-10-10 10:44:23.901000+03:00
175624,W_Nabellen offertes,COMPLETE,11189,2011-10-10 10:52:22.400000+03:00
175624,W_Nabellen offertes,START,11049,2011-10-17 12:02:39.466000+03:00
175624,O_SENT_BACK,COMPLETE,11049,2011-10-17 12:03:07.602000+03:00
175624,W_Valideren aanvraag,SCHEDULE,11049,2011-10-17 12:03:07.788000+03:00
175624,W_Nabellen offertes,COMPLETE,11049,2011-10-17 12:03:09.102000+03:00
175624,W_Valideren aanvraag,START,10972,2011-10-17 15:17:46.712000+03:00
175624,O_ACCEPTED,COMPLETE,10972,2011-10-17 15:34:26.711000+03:00
175624,A_REGISTERED,COMPLETE,10972,2011-10-17 15:34:26.711000+03:00
175624,A_APPROVED,COMPLETE,10972,2011-10-17 15:34:26.711000+03:00
175624,A_ACTIVATED,COMPLETE,10972,2011-10-17 15:34:26.712000+03:00
175624,W_Valideren aanvraag,COMPLETE,10972,2011-10-17 15:34:34.891000+03:00
175627,A_SUBMITTED,COMPLETE,112,2011-10-08 20:33:16.448000+03:00
175627,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-08 20:33:16.653000+03:00
175627,W_Afhandelen leads,SCHEDULE,112,2011-10-08 20:33:40.490000+03:00
175627,W_Afhandelen leads,START,10881,2011-10-10 10:07:33.137000+03:00
175627,W_Afhandelen leads,COMPLETE,10881,2011-10-10 10:08:39.445000+03:00
175627,W_Afhandelen leads,START,10881,2011-10-10 10:24:54.822000+03:00
175627,W_Afhandelen leads,COMPLETE,10881,2011-10-10 10:25:24.392000+03:00
175627,W_Afhandelen leads,START,10881,2011-10-10 10:42:58.944000+03:00
175627,W_Afhandelen leads,COMPLETE,10881,2011-10-10 10:44:52.589000+03:00
175627,W_Afhandelen leads,START,10881,2011-10-10 11:11:17.410000+03:00
175627,W_Afhandelen leads,COMPLETE,10881,2011-10-10 11:12:35.853000+03:00
175627,W_Afhandelen leads,START,10228,2011-10-10 12:45:11.603000+03:00
175627,W_Afhandelen leads,COMPLETE,10228,2011-10-10 12:47:47.741000+03:00
175627,W_Afhandelen leads,START,10228,2011-10-10 12:48:26.691000+03:00
175627,A_PREACCEPTED,COMPLETE,10228,2011-10-10 12:53:20.369000+03:00
175627,W_Completeren aanvraag,SCHEDULE,10228,2011-10-10 12:53:21.179000+03:00
175627,W_Afhandelen leads,COMPLETE,10228,2011-10-10 12:53:22.492000+03:00
175627,W_Completeren aanvraag,START,11189,2011-10-10 14:09:06.837000+03:00
175627,A_ACCEPTED,COMPLETE,11189,2011-10-10 14:26:09.673000+03:00
175627,A_FINALIZED,COMPLETE,11189,2011-10-10 14:28:25.632000+03:00
175627,O_SELECTED,COMPLETE,11189,2011-10-10 14:28:25.632000+03:00
175627,O_CREATED,COMPLETE,11189,2011-10-10 14:28:27.030000+03:00
175627,O_SENT,COMPLETE,11189,2011-10-10 14:28:27.080000+03:00
175627,W_Nabellen offertes,SCHEDULE,11189,2011-10-10 14:28:27.334000+03:00
175627,W_Completeren aanvraag,COMPLETE,11189,2011-10-10 14:28:28.859000+03:00
175627,W_Nabellen offertes,START,10789,2011-10-14 11:49:57.693000+03:00
175627,O_SENT_BACK,COMPLETE,10789,2011-10-14 11:50:15.753000+03:00
175627,W_Valideren aanvraag,SCHEDULE,10789,2011-10-14 11:50:16.022000+03:00
175627,W_Nabellen offertes,COMPLETE,10789,2011-10-14 11:50:17.283000+03:00
175627,W_Valideren aanvraag,START,10809,2011-10-18 13:56:12.073000+03:00
175627,A_ACTIVATED,COMPLETE,10809,2011-10-18 14:19:02.053000+03:00
175627,A_APPROVED,COMPLETE,10809,2011-10-18 14:19:02.053000+03:00
175627,O_ACCEPTED,COMPLETE,10809,2011-10-18 14:19:02.053000+03:00
175627,A_REGISTERED,COMPLETE,10809,2011-10-18 14:19:02.053000+03:00
175627,W_Valideren aanvraag,COMPLETE,10809,2011-10-18 14:19:09.693000+03:00
175630,A_SUBMITTED,COMPLETE,112,2011-10-08 20:38:44.614000+03:00
175630,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-08 20:38:44.703000+03:00
175630,W_Afhandelen leads,SCHEDULE,112,2011-10-08 20:38:55.387000+03:00
175630,W_Afhandelen leads,START,10881,2011-10-10 10:08:43.052000+03:00
175630,W_Afhandelen leads,COMPLETE,10881,2011-10-10 10:17:12.845000+03:00
175630,W_Afhandelen leads,START,10881,2011-10-10 10:31:39.505000+03:00
175630,A_PREACCEPTED,COMPLETE,10881,2011-10-10 10:31:46.292000+03:00
175630,W_Completeren aanvraag,SCHEDULE,10881,2011-10-10 10:31:46.421000+03:00
175630,W_Afhandelen leads,COMPLETE,10881,2011-10-10 10:31:47.361000+03:00
175630,W_Completeren aanvraag,START,11189,2011-10-10 13:17:10.799000+03:00
175630,W_Completeren aanvraag,COMPLETE,11189,2011-10-10 13:24:21.870000+03:00
175630,W_Completeren aanvraag,START,11181,2011-10-10 18:24:31.040000+03:00
175630,W_Completeren aanvraag,COMPLETE,11181,2011-10-10 18:25:40.527000+03:00
175630,W_Completeren aanvraag,START,,2011-10-11 10:45:07.295000+03:00
175630,W_Completeren aanvraag,COMPLETE,,2011-10-11 10:47:25.617000+03:00
175630,W_Completeren aanvraag,START,11119,2011-10-11 20:28:01.520000+03:00
175630,W_Completeren aanvraag,COMPLETE,11119,2011-10-11 20:28:40.945000+03:00
175630,W_Completeren aanvraag,START,,2011-10-12 21:05:57.173000+03:00
175630,W_Completeren aanvraag,COMPLETE,,2011-10-12 21:07:36.130000+03:00
175630,W_Completeren aanvraag,START,,2011-10-13 16:25:16.425000+03:00
175630,W_Completeren aanvraag,COMPLETE,,2011-10-13 16:26:10.197000+03:00
175630,W_Completeren aanvraag,START,11180,2011-10-13 20:29:02.205000+03:00
175630,W_Completeren aanvraag,COMPLETE,11180,2011-10-13 20:30:37.819000+03:00
175630,W_Completeren aanvraag,START,11201,2011-10-14 12:04:44.987000+03:00
175630,W_Completeren aanvraag,COMPLETE,11201,2011-10-14 12:04:53.745000+03:00
175630,W_Completeren aanvraag,START,11019,2011-10-14 12:18:41.134000+03:00
175630,W_Completeren aanvraag,COMPLETE,11019,2011-10-14 12:25:41.861000+03:00
175630,W_Completeren aanvraag,START,,2011-10-14 13:11:32.142000+03:00
175630,W_Completeren aanvraag,COMPLETE,,2011-10-14 13:13:48.683000+03:00
175630,W_Completeren aanvraag,START,,2011-10-14 19:21:53.890000+03:00
175630,W_Completeren aanvraag,COMPLETE,,2011-10-14 19:24:32.722000+03:00
175630,W_Completeren aanvraag,START,,2011-10-15 12:24:26.494000+03:00
175630,W_Completeren aanvraag,COMPLETE,,2011-10-15 12:33:55.314000+03:00
175630,W_Completeren aanvraag,COMPLETE,,2011-11-08 10:15:07.757000+02:00
175630,A_CANCELLED,COMPLETE,112,2011-11-08 10:15:07.762000+02:00
175651,A_SUBMITTED,COMPLETE,112,2011-10-09 01:50:27.184000+03:00
175651,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-09 01:50:27.351000+03:00
175651,W_Afhandelen leads,SCHEDULE,112,2011-10-09 01:50:39.785000+03:00
175651,W_Afhandelen leads,START,10881,2011-10-10 10:37:36.891000+03:00
175651,W_Afhandelen leads,COMPLETE,10881,2011-10-10 10:42:10.529000+03:00
175651,W_Afhandelen leads,START,10881,2011-10-10 10:50:34.787000+03:00
175651,A_PREACCEPTED,COMPLETE,10881,2011-10-10 10:50:42.044000+03:00
175651,W_Completeren aanvraag,SCHEDULE,10881,2011-10-10 10:50:42.331000+03:00
175651,W_Afhandelen leads,COMPLETE,10881,2011-10-10 10:50:43.229000+03:00
175651,W_Completeren aanvraag,START,10881,2011-10-10 12:00:06.102000+03:00
175651,A_ACCEPTED,COMPLETE,10881,2011-10-10 12:04:31.342000+03:00
175651,O_SELECTED,COMPLETE,10881,2011-10-10 12:05:01.929000+03:00
175651,A_FINALIZED,COMPLETE,10881,2011-10-10 12:05:01.929000+03:00
175651,O_CREATED,COMPLETE,10881,2011-10-10 12:05:49.476000+03:00
175651,O_SENT,COMPLETE,10881,2011-10-10 12:05:49.513000+03:00
175651,W_Nabellen offertes,SCHEDULE,10881,2011-10-10 12:05:49.696000+03:00
175651,W_Completeren aanvraag,COMPLETE,10881,2011-10-10 12:05:51.529000+03:00
175651,W_Nabellen offertes,START,10881,2011-10-10 12:06:00.067000+03:00
175651,W_Nabellen offertes,COMPLETE,10881,2011-10-10 12:06:40.529000+03:00
175651,W_Nabellen offertes,START,11119,2011-10-17 19:20:10.066000+03:00
175651,W_Nabellen offertes,COMPLETE,11119,2011-10-17 19:21:38.915000+03:00
175651,W_Nabellen offertes,START,10913,2011-10-18 14:21:07.913000+03:00
175651,W_Nabellen offertes,COMPLETE,10913,2011-10-18 14:25:11.231000+03:00
175651,W_Nabellen offertes,START,10889,2011-10-18 14:31:57.705000+03:00
175651,W_Nabellen offertes,COMPLETE,10889,2011-10-18 14:32:35.348000+03:00
175651,W_Nabellen offertes,START,,2011-10-25 11:26:20.459000+03:00
175651,W_Nabellen offertes,COMPLETE,,2011-10-25 11:28:20.860000+03:00
175651,W_Nabellen offertes,START,11203,2011-11-02 19:43:20.976000+02:00
175651,W_Nabellen offertes,COMPLETE,11203,2011-11-02 19:47:06.252000+02:00
175651,W_Nabellen offertes,START,11203,2011-11-08 16:45:45.653000+02:00
175651,W_Nabellen offertes,COMPLETE,11203,2011-11-08 16:48:22.730000+02:00
175651,W_Nabellen offertes,START,10861,2011-11-09 12:02:11.719000+02:00
175651,O_SELECTED,COMPLETE,10861,2011-11-09 12:03:22.935000+02:00
175651,O_CANCELLED,COMPLETE,10861,2011-11-09 12:03:22.935000+02:00
175651,O_CREATED,COMPLETE,10861,2011-11-09 12:03:24.277000+02:00
175651,O_SENT,COMPLETE,10861,2011-11-09 12:03:24.306000+02:00
175651,W_Nabellen offertes,SCHEDULE,10861,2011-11-09 12:03:24.528000+02:00
175651,W_Nabellen offertes,COMPLETE,10861,2011-11-09 12:03:26.480000+02:00
175651,W_Nabellen offertes,START,11259,2011-11-16 12:43:28.660000+02:00
175651,O_SENT_BACK,COMPLETE,11259,2011-11-16 12:43:43.182000+02:00
175651,W_Valideren aanvraag,SCHEDULE,11259,2011-11-16 12:43:43.334000+02:00
175651,W_Nabellen offertes,COMPLETE,11259,2011-11-16 12:43:44.548000+02:00
175651,W_Valideren aanvraag,START,10972,2011-11-17 16:06:48.343000+02:00
175651,W_Nabellen incomplete dossiers,SCHEDULE,10972,2011-11-17 16:45:06.350000+02:00
175651,W_Valideren aanvraag,COMPLETE,10972,2011-11-17 16:45:08.462000+02:00
175651,W_Nabellen incomplete dossiers,START,11189,2011-11-17 17:10:00.233000+02:00
175651,W_Nabellen incomplete dossiers,COMPLETE,11189,2011-11-17 17:31:47.293000+02:00
175651,W_Nabellen incomplete dossiers,START,10909,2011-11-17 18:17:16.564000+02:00
175651,O_SELECTED,COMPLETE,10909,2011-11-17 18:28:13.736000+02:00
175651,O_CANCELLED,COMPLETE,10909,2011-11-17 18:28:13.736000+02:00
175651,O_CREATED,COMPLETE,10909,2011-11-17 18:28:15.126000+02:00
175651,O_SENT,COMPLETE,10909,2011-11-17 18:28:15.155000+02:00
175651,W_Nabellen incomplete dossiers,SCHEDULE,10909,2011-11-17 18:28:15.250000+02:00
175651,W_Nabellen incomplete dossiers,COMPLETE,10909,2011-11-17 18:28:16.581000+02:00
175651,W_Nabellen incomplete dossiers,START,10929,2011-11-17 21:16:26.773000+02:00
175651,W_Nabellen incomplete dossiers,COMPLETE,10929,2011-11-17 21:19:27.679000+02:00
175651,W_Nabellen incomplete dossiers,START,10929,2011-11-17 21:19:35.925000+02:00
175651,W_Nabellen incomplete dossiers,COMPLETE,10929,2011-11-17 21:19:55.070000+02:00
175651,W_Nabellen incomplete dossiers,START,10972,2011-11-22 13:46:36.707000+02:00
175651,W_Nabellen incomplete dossiers,COMPLETE,10972,2011-11-22 13:54:52.576000+02:00
175651,W_Nabellen incomplete dossiers,START,10972,2011-11-22 14:32:46.888000+02:00
175651,O_DECLINED,COMPLETE,10972,2011-11-22 14:45:21.859000+02:00
175651,A_DECLINED,COMPLETE,10972,2011-11-22 14:45:21.859000+02:00
175651,W_Nabellen incomplete dossiers,COMPLETE,10972,2011-11-22 14:45:26.842000+02:00
175657,A_SUBMITTED,COMPLETE,112,2011-10-09 04:23:16.942000+03:00
175657,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-09 04:23:17.215000+03:00
175657,A_PREACCEPTED,COMPLETE,112,2011-10-09 04:24:02.348000+03:00
175657,W_Completeren aanvraag,SCHEDULE,112,2011-10-09 04:24:02.719000+03:00
175657,W_Completeren aanvraag,START,,2011-10-10 10:31:53.990000+03:00
175657,W_Completeren aanvraag,COMPLETE,,2011-10-10 10:34:22.178000+03:00
175657,W_Completeren aanvraag,START,11181,2011-10-10 18:33:19.698000+03:00
175657,W_Completeren aanvraag,COMPLETE,11181,2011-10-10 18:33:31.749000+03:00
175657,W_Completeren aanvraag,START,11201,2011-10-10 18:45:03.008000+03:00
175657,W_Completeren aanvraag,COMPLETE,11201,2011-10-10 18:45:16.823000+03:00
175657,W_Completeren aanvraag,START,10982,2011-10-10 19:01:34.113000+03:00
175657,W_Completeren aanvraag,COMPLETE,10982,2011-10-10 19:01:45.170000+03:00
175657,W_Completeren aanvraag,START,10889,2011-10-10 19:17:58.069000+03:00
175657,W_Completeren aanvraag,COMPLETE,10889,2011-10-10 20:51:41.382000+03:00
175657,W_Completeren aanvraag,START,11181,2011-10-10 20:53:47.167000+03:00
175657,A_ACCEPTED,COMPLETE,11181,2011-10-10 21:05:43.506000+03:00
175657,O_SELECTED,COMPLETE,11181,2011-10-10 21:11:52.118000+03:00
175657,A_FINALIZED,COMPLETE,11181,2011-10-10 21:11:52.118000+03:00
175657,O_CREATED,COMPLETE,11181,2011-10-10 21:11:53.137000+03:00
175657,O_SENT,COMPLETE,11181,2011-10-10 21:11:53.167000+03:00
175657,W_Nabellen offertes,SCHEDULE,11181,2011-10-10 21:11:53.411000+03:00
175657,W_Completeren aanvraag,COMPLETE,11181,2011-10-10 21:11:55.576000+03:00
175657,W_Nabellen offertes,START,11181,2011-10-10 21:14:11.006000+03:00
175657,W_Nabellen offertes,COMPLETE,11181,2011-10-10 21:14:52.651000+03:00
175657,W_Nabellen offertes,START,,2011-10-18 10:40:38.764000+03:00
175657,O_SENT_BACK,COMPLETE,11029,2011-10-18 10:41:45.531000+03:00
175657,W_Valideren aanvraag,SCHEDULE,,2011-10-18 10:41:45.717000+03:00
175657,W_Nabellen offertes,COMPLETE,,2011-10-18 10:41:47.742000+03:00
175657,W_Valideren aanvraag,START,10972,2011-10-21 16:40:47.210000+03:00
175657,W_Valideren aanvraag,COMPLETE,10972,2011-10-21 16:40:55.218000+03:00
175657,W_Valideren aanvraag,START,10138,2011-10-24 12:43:44.415000+03:00
175657,W_Valideren aanvraag,COMPLETE,10138,2011-10-24 13:04:59.618000+03:00
175657,W_Valideren aanvraag,START,10138,2011-10-24 13:05:05.754000+03:00
175657,A_APPROVED,COMPLETE,10138,2011-10-24 13:15:00.591000+03:00
175657,O_ACCEPTED,COMPLETE,10138,2011-10-24 13:15:00.591000+03:00
175657,A_ACTIVATED,COMPLETE,10138,2011-10-24 13:15:00.592000+03:00
175657,A_REGISTERED,COMPLETE,10138,2011-10-24 13:15:00.592000+03:00
175657,W_Valideren aanvraag,COMPLETE,10138,2011-10-24 13:15:08.347000+03:00
175672,A_SUBMITTED,COMPLETE,112,2011-10-09 11:23:25.630000+03:00
175672,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-09 11:23:25.885000+03:00
175672,W_Afhandelen leads,SCHEDULE,112,2011-10-09 11:24:14.534000+03:00
175672,W_Afhandelen leads,START,10881,2011-10-10 10:28:43.131000+03:00
175672,A_PREACCEPTED,COMPLETE,10881,2011-10-10 10:29:12.831000+03:00
175672,W_Completeren aanvraag,SCHEDULE,10881,2011-10-10 10:29:12.976000+03:00
175672,W_Afhandelen leads,COMPLETE,10881,2011-10-10 10:29:14.166000+03:00
175672,W_Completeren aanvraag,START,11189,2011-10-10 11:27:04.250000+03:00
175672,W_Completeren aanvraag,COMPLETE,11189,2011-10-10 11:36:59.932000+03:00
175672,W_Completeren aanvraag,START,11189,2011-10-10 11:37:34.370000+03:00
175672,A_ACCEPTED,COMPLETE,11189,2011-10-10 11:37:44.458000+03:00
175672,A_FINALIZED,COMPLETE,11189,2011-10-10 11:40:57.894000+03:00
175672,O_SELECTED,COMPLETE,11189,2011-10-10 11:40:57.894000+03:00
175672,O_CREATED,COMPLETE,11189,2011-10-10 11:40:58.695000+03:00
175672,O_SENT,COMPLETE,11189,2011-10-10 11:40:58.723000+03:00
175672,W_Nabellen offertes,SCHEDULE,11189,2011-10-10 11:40:58.900000+03:00
175672,W_Completeren aanvraag,COMPLETE,11189,2011-10-10 11:41:00.078000+03:00
175672,W_Nabellen offertes,START,,2011-10-13 12:48:42.849000+03:00
175672,A_CANCELLED,COMPLETE,10859,2011-10-13 12:49:56.390000+03:00
175672,O_CANCELLED,COMPLETE,10859,2011-10-13 12:49:56.390000+03:00
175672,W_Nabellen offertes,COMPLETE,,2011-10-13 12:49:58.265000+03:00
175681,A_SUBMITTED,COMPLETE,112,2011-10-09 12:18:27.805000+03:00
175681,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-09 12:18:28.699000+03:00
175681,W_Afhandelen leads,SCHEDULE,112,2011-10-09 12:18:39.564000+03:00
175681,W_Afhandelen leads,START,10881,2011-10-10 10:17:16.439000+03:00
175681,A_PREACCEPTED,COMPLETE,10881,2011-10-10 10:19:32.448000+03:00
175681,W_Completeren aanvraag,SCHEDULE,10881,2011-10-10 10:19:32.598000+03:00
175681,W_Afhandelen leads,COMPLETE,10881,2011-10-10 10:19:33.477000+03:00
175681,W_Completeren aanvraag,START,11019,2011-10-10 12:15:14.201000+03:00
175681,W_Completeren aanvraag,COMPLETE,11019,2011-10-10 12:17:19.168000+03:00
175681,W_Completeren aanvraag,START,10863,2011-10-11 18:45:31.155000+03:00
175681,W_Completeren aanvraag,COMPLETE,10863,2011-10-11 18:45:39.908000+03:00
175681,W_Completeren aanvraag,START,11119,2011-10-11 19:03:37.789000+03:00
175681,W_Completeren aanvraag,COMPLETE,11119,2011-10-11 19:03:43.765000+03:00
175681,W_Completeren aanvraag,START,11181,2011-10-11 19:05:10.696000+03:00
175681,W_Completeren aanvraag,COMPLETE,11181,2011-10-11 19:05:23.856000+03:00
175681,W_Completeren aanvraag,START,10863,2011-10-11 19:19:47.691000+03:00
175681,W_Completeren aanvraag,COMPLETE,10863,2011-10-11 19:19:58.929000+03:00
175681,W_Completeren aanvraag,START,11181,2011-10-11 19:34:03.653000+03:00
175681,W_Completeren aanvraag,COMPLETE,11181,2011-10-11 19:40:10.858000+03:00
175681,W_Completeren aanvraag,START,,2011-10-12 20:27:10.192000+03:00
175681,W_Completeren aanvraag,COMPLETE,,2011-10-12 20:27:26.385000+03:00
175681,W_Completeren aanvraag,START,10909,2011-10-13 10:24:52.858000+03:00
175681,A_CANCELLED,COMPLETE,10909,2011-10-13 10:27:08.030000+03:00
175681,W_Completeren aanvraag,COMPLETE,10909,2011-10-13 10:27:09.689000+03:00
175684,A_SUBMITTED,COMPLETE,112,2011-10-09 12:39:33.102000+03:00
175684,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-09 12:39:33.330000+03:00
175684,A_PREACCEPTED,COMPLETE,112,2011-10-09 12:40:15.394000+03:00
175684,W_Completeren aanvraag,SCHEDULE,112,2011-10-09 12:40:15.786000+03:00
175684,W_Completeren aanvraag,START,,2011-10-10 11:48:13.977000+03:00
175684,W_Completeren aanvraag,COMPLETE,,2011-10-10 11:54:33.991000+03:00
175684,W_Completeren aanvraag,START,11181,2011-10-10 18:33:40.290000+03:00
175684,A_ACCEPTED,COMPLETE,11181,2011-10-10 18:40:43.971000+03:00
175684,A_FINALIZED,COMPLETE,11181,2011-10-10 18:42:30.583000+03:00
175684,O_SELECTED,COMPLETE,11181,2011-10-10 18:42:30.583000+03:00
175684,O_CREATED,COMPLETE,11181,2011-10-10 18:42:31.463000+03:00
175684,O_SENT,COMPLETE,11181,2011-10-10 18:42:31.490000+03:00
175684,W_Nabellen offertes,SCHEDULE,11181,2011-10-10 18:42:31.714000+03:00
175684,W_Completeren aanvraag,COMPLETE,11181,2011-10-10 18:42:33.856000+03:00
175684,W_Nabellen offertes,START,11181,2011-10-10 18:43:21.106000+03:00
175684,W_Nabellen offertes,COMPLETE,11181,2011-10-10 18:43:45.335000+03:00
175684,W_Nabellen offertes,START,,2011-10-17 12:20:44.303000+03:00
175684,O_SENT_BACK,COMPLETE,11029,2011-10-17 12:21:16.961000+03:00
175684,W_Valideren aanvraag,SCHEDULE,,2011-10-17 12:21:17.163000+03:00
175684,W_Nabellen offertes,COMPLETE,,2011-10-17 12:21:18.423000+03:00
175684,W_Valideren aanvraag,START,10609,2011-10-19 10:05:56.667000+03:00
175684,W_Nabellen incomplete dossiers,SCHEDULE,10609,2011-10-19 10:25:44.375000+03:00
175684,W_Valideren aanvraag,COMPLETE,10609,2011-10-19 10:25:46.495000+03:00
175684,W_Nabellen incomplete dossiers,START,10609,2011-10-19 10:28:58.673000+03:00
175684,W_Nabellen incomplete dossiers,COMPLETE,10609,2011-10-19 10:30:27.517000+03:00
175684,W_Nabellen incomplete dossiers,START,,2011-10-19 11:12:15.934000+03:00
175684,W_Nabellen incomplete dossiers,COMPLETE,,2011-10-19 11:14:19.236000+03:00
175684,W_Nabellen incomplete dossiers,START,,2011-10-19 14:14:04.197000+03:00
175684,W_Nabellen incomplete dossiers,COMPLETE,,2011-10-19 14:14:50.229000+03:00
175684,W_Nabellen incomplete dossiers,START,11119,2011-10-19 18:17:28.977000+03:00
175684,W_Nabellen incomplete dossiers,COMPLETE,11119,2011-10-19 18:23:47.339000+03:00
175684,W_Nabellen incomplete dossiers,START,11122,2011-10-19 21:22:16.993000+03:00
175684,W_Nabellen incomplete dossiers,COMPLETE,11122,2011-10-19 21:22:34.630000+03:00
175684,W_Nabellen incomplete dossiers,START,11122,2011-10-19 21:22:37.021000+03:00
175684,W_Nabellen incomplete dossiers,COMPLETE,11122,2011-10-19 21:23:13.570000+03:00
175684,W_Nabellen incomplete dossiers,START,11122,2011-10-19 21:28:37.730000+03:00
175684,W_Nabellen incomplete dossiers,COMPLETE,11122,2011-10-19 21:28:54.473000+03:00
175684,W_Nabellen incomplete dossiers,START,,2011-10-20 09:08:36.186000+03:00
175684,W_Valideren aanvraag,SCHEDULE,,2011-10-20 09:09:03.693000+03:00
175684,W_Nabellen incomplete dossiers,COMPLETE,,2011-10-20 09:09:05.269000+03:00
175684,W_Valideren aanvraag,START,10609,2011-10-27 11:07:26.240000+03:00
175684,W_Valideren aanvraag,COMPLETE,10609,2011-10-27 11:07:48.487000+03:00
175684,W_Valideren aanvraag,START,10609,2011-10-27 13:36:35.142000+03:00
175684,A_APPROVED,COMPLETE,10609,2011-10-27 13:50:13.297000+03:00
175684,O_ACCEPTED,COMPLETE,10609,2011-10-27 13:50:13.297000+03:00
175684,A_ACTIVATED,COMPLETE,10609,2011-10-27 13:50:13.298000+03:00
175684,A_REGISTERED,COMPLETE,10609,2011-10-27 13:50:13.298000+03:00
175684,W_Valideren aanvraag,COMPLETE,10609,2011-10-27 13:50:21.621000+03:00
175687,A_SUBMITTED,COMPLETE,112,2011-10-09 12:46:17.671000+03:00
175687,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-09 12:46:17.857000+03:00
175687,W_Afhandelen leads,SCHEDULE,112,2011-10-09 12:46:28.845000+03:00
175687,W_Afhandelen leads,START,10881,2011-10-10 10:29:19.362000+03:00
175687,A_PREACCEPTED,COMPLETE,10881,2011-10-10 10:31:35.257000+03:00
175687,W_Completeren aanvraag,SCHEDULE,10881,2011-10-10 10:31:35.390000+03:00
175687,W_Afhandelen leads,COMPLETE,10881,2011-10-10 10:31:36.542000+03:00
175687,W_Completeren aanvraag,START,11189,2011-10-10 11:12:10.788000+03:00
175687,W_Completeren aanvraag,COMPLETE,11189,2011-10-10 11:19:36.384000+03:00
175687,W_Completeren aanvraag,START,10912,2011-10-10 11:25:18.934000+03:00
175687,A_ACCEPTED,COMPLETE,10912,2011-10-10 11:30:59.284000+03:00
175687,A_FINALIZED,COMPLETE,10912,2011-10-10 11:33:21.350000+03:00
175687,O_SELECTED,COMPLETE,10912,2011-10-10 11:33:21.350000+03:00
175687,O_CREATED,COMPLETE,10912,2011-10-10 11:34:09.200000+03:00
175687,O_SENT,COMPLETE,10912,2011-10-10 11:34:09.229000+03:00
175687,W_Nabellen offertes,SCHEDULE,10912,2011-10-10 11:34:09.474000+03:00
175687,W_Completeren aanvraag,COMPLETE,10912,2011-10-10 11:34:10.783000+03:00
175687,W_Nabellen offertes,START,11119,2011-10-17 18:40:47.139000+03:00
175687,W_Nabellen offertes,COMPLETE,11119,2011-10-17 18:45:57.611000+03:00
175687,W_Nabellen offertes,START,11180,2011-10-19 11:42:41.606000+03:00
175687,O_CANCELLED,COMPLETE,11180,2011-10-19 11:45:44.078000+03:00
175687,A_CANCELLED,COMPLETE,11180,2011-10-19 11:45:44.078000+03:00
175687,W_Nabellen offertes,COMPLETE,11180,2011-10-19 11:45:47.169000+03:00
175690,A_SUBMITTED,COMPLETE,112,2011-10-09 13:13:27.353000+03:00
175690,A_PARTLYSUBMITTED,COMPLETE,112,2011-10-09 13:13:27.599000+03:00
